pair_id,changed,widened_to_star,added_actions_count,removed_actions_count,actions_ctrl,actions_poi,resources_ctrl,resources_poi
lambda0045__precedence_takeover,False,False,0,0,lambda:invokefunction,lambda:invokefunction,*,*
lambda0045__resource_star,False,False,0,0,lambda:invokefunction,lambda:invokefunction,*,*
lambda0045__role_override,False,False,0,0,lambda:invokefunction,lambda:invokefunction,*,*
lambda0045__service_wildcard,False,False,0,0,lambda:invokefunction,lambda:invokefunction,*,*
lambda0046,False,False,0,0,lambda:invokefunction,lambda:invokefunction,*,*
lambda0046__broad_star,False,False,0,0,lambda:invokefunction,lambda:invokefunction,*,*
lambda0046__json_seed_above,False,False,0,0,lambda:invokefunction,lambda:invokefunction,*,*
lambda0046__precedence_takeover,False,False,0,0,lambda:invokefunction,lambda:invokefunction,*,*
lambda0046__resource_star,False,False,0,0,lambda:invokefunction,lambda:invokefunction,*,*
lambda0046__role_override,False,False,0,0,lambda:invokefunction,lambda:invokefunction,*,*
lambda0046__service_wildcard,False,False,0,0,lambda:invokefunction,lambda:invokefunction,*,*
lambda0047,False,False,0,0,lambda:invokefunction,lambda:invokefunction,*,*
lambda0047__broad_star,False,False,0,0,lambda:invokefunction,lambda:invokefunction,*,*
lambda0047__json_seed_above,False,False,0,0,lambda:invokefunction,lambda:invokefunction,*,*
lambda0047__precedence_takeover,False,False,0,0,lambda:invokefunction,lambda:invokefunction,*,*
lambda0047__resource_star,False,False,0,0,lambda:invokefunction,lambda:invokefunction,*,*
lambda0047__role_override,False,False,0,0,lambda:invokefunction,lambda:invokefunction,*,*
lambda0047__service_wildcard,False,False,0,0,lambda:invokefunction,lambda:invokefunction,*,*
lambda0048,False,False,0,0,lambda:invokefunction,lambda:invokefunction,*,*
lambda0048__broad_star,False,False,0,0,lambda:invokefunction,lambda:invokefunction,*,*
lambda0048__json_seed_above,False,False,0,0,lambda:invokefunction,lambda:invokefunction,*,*
lambda0048__precedence_takeover,False,False,0,0,lambda:invokefunction,lambda:invokefunction,*,*
lambda0048__resource_star,False,False,0,0,lambda:invokefunction,lambda:invokefunction,*,*
lambda0048__role_override,False,False,0,0,lambda:invokefunction,lambda:invokefunction,*,*
lambda0048__service_wildcard,False,False,0,0,lambda:invokefunction,lambda:invokefunction,*,*
lambda0049,False,False,0,0,lambda:invokefunction,lambda:invokefunction,*,*
lambda0049__broad_star,False,False,0,0,lambda:invokefunction,lambda:invokefunction,*,*
lambda0049__json_seed_above,False,False,0,0,lambda:invokefunction,lambda:invokefunction,*,*
lambda0049__precedence_takeover,False,False,0,0,lambda:invokefunction,lambda:invokefunction,*,*
lambda0049__resource_star,False,False,0,0,lambda:invokefunction,lambda:invokefunction,*,*
lambda0049__role_override,False,False,0,0,lambda:invokefunction,lambda:invokefunction,*,*
lambda0049__service_wildcard,False,False,0,0,lambda:invokefunction,lambda:invokefunction,*,*
lambda0050,False,False,0,0,lambda:invokefunction,lambda:invokefunction,*,*
lambda0050__broad_star,False,False,0,0,lambda:invokefunction,lambda:invokefunction,*,*
lambda0050__json_seed_above,False,False,0,0,lambda:invokefunction,lambda:invokefunction,*,*
lambda0050__precedence_takeover,False,False,0,0,lambda:invokefunction,lambda:invokefunction,*,*
lambda0050__resource_star,False,False,0,0,lambda:invokefunction,lambda:invokefunction,*,*
lambda0050__role_override,False,False,0,0,lambda:invokefunction,lambda:invokefunction,*,*
lambda0050__service_wildcard,False,False,0,0,lambda:invokefunction,lambda:invokefunction,*,*
logs0026,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0026__broad_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0026__json_seed_above,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0026__precedence_takeover,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0026__resource_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0026__role_override,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0026__service_wildcard,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0027,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0027__broad_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0027__json_seed_above,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0027__precedence_takeover,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0027__resource_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0027__role_override,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0027__service_wildcard,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0028,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0028__broad_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0028__json_seed_above,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0028__precedence_takeover,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0028__resource_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0028__role_override,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0028__service_wildcard,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0029,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0029__broad_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0029__json_seed_above,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0029__precedence_takeover,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0029__resource_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0029__role_override,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0029__service_wildcard,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0030,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0030__broad_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0030__json_seed_above,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0030__precedence_takeover,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0030__resource_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0030__role_override,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0030__service_wildcard,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0031,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0031__broad_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0031__json_seed_above,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0031__precedence_takeover,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0031__resource_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0031__role_override,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0031__service_wildcard,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0032,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0032__broad_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0032__json_seed_above,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0032__precedence_takeover,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0032__resource_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0032__role_override,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0032__service_wildcard,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0033,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0033__broad_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0033__json_seed_above,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0033__precedence_takeover,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0033__resource_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0033__role_override,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0033__service_wildcard,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0034,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0034__broad_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0034__json_seed_above,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0034__precedence_takeover,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0034__resource_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0034__role_override,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0034__service_wildcard,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0035,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0035__broad_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0035__json_seed_above,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0035__precedence_takeover,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0035__resource_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0035__role_override,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0035__service_wildcard,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0036,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0036__broad_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0036__json_seed_above,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0036__precedence_takeover,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0036__resource_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0036__role_override,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0036__service_wildcard,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0037,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0037__broad_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0037__json_seed_above,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0037__precedence_takeover,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0037__resource_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0037__role_override,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0037__service_wildcard,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0038,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0038__broad_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0038__json_seed_above,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0038__precedence_takeover,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0038__resource_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0038__role_override,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0038__service_wildcard,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0039,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0039__broad_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0039__json_seed_above,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0039__precedence_takeover,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0039__resource_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0039__role_override,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0039__service_wildcard,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0040,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0040__broad_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0040__json_seed_above,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0040__precedence_takeover,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0040__resource_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0040__role_override,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0040__service_wildcard,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0041,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0041__broad_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0041__json_seed_above,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0041__precedence_takeover,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0041__resource_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0041__role_override,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0041__service_wildcard,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0042,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0042__broad_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0042__json_seed_above,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0042__precedence_takeover,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0042__resource_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0042__role_override,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0042__service_wildcard,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0043,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0043__broad_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0043__json_seed_above,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0043__precedence_takeover,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0043__resource_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0043__role_override,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0043__service_wildcard,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0044,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0044__broad_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0044__json_seed_above,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0044__precedence_takeover,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0044__resource_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0044__role_override,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0044__service_wildcard,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0045,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0045__broad_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0045__json_seed_above,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0045__precedence_takeover,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0045__resource_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0045__role_override,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0045__service_wildcard,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0046,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0046__broad_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0046__json_seed_above,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0046__precedence_takeover,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0046__resource_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0046__role_override,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0046__service_wildcard,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0047,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0047__broad_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0047__json_seed_above,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0047__precedence_takeover,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0047__resource_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0047__role_override,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0047__service_wildcard,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0048,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0048__broad_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0048__json_seed_above,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0048__precedence_takeover,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0048__resource_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0048__role_override,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0048__service_wildcard,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0049,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0049__broad_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0049__json_seed_above,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0049__precedence_takeover,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0049__resource_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0049__role_override,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0049__service_wildcard,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0050,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0050__broad_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0050__json_seed_above,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0050__precedence_takeover,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0050__resource_star,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0050__role_override,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
logs0050__service_wildcard,False,False,0,0,logs:createlogstream,logs:createlogstream,*,*
s30026,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30026__broad_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30026__json_seed_above,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30026__precedence_takeover,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30026__resource_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30026__role_override,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30026__service_wildcard,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30027,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30027__broad_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30027__json_seed_above,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30027__precedence_takeover,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30027__resource_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30027__role_override,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30027__service_wildcard,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30028,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30028__broad_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30028__json_seed_above,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30028__precedence_takeover,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30028__resource_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30028__role_override,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30028__service_wildcard,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30029,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30029__broad_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30029__json_seed_above,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30029__precedence_takeover,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30029__resource_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30029__role_override,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30029__service_wildcard,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30030,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30030__broad_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30030__json_seed_above,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30030__precedence_takeover,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30030__resource_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30030__role_override,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30030__service_wildcard,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30031,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30031__broad_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30031__json_seed_above,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30031__precedence_takeover,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30031__resource_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30031__role_override,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30031__service_wildcard,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30032,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30032__broad_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30032__json_seed_above,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30032__precedence_takeover,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30032__resource_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30032__role_override,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30032__service_wildcard,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30033,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30033__broad_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30033__json_seed_above,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30033__precedence_takeover,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30033__resource_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30033__role_override,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30033__service_wildcard,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30034,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30034__broad_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30034__json_seed_above,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30034__precedence_takeover,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30034__resource_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30034__role_override,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30034__service_wildcard,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30035,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30035__broad_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30035__json_seed_above,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30035__precedence_takeover,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30035__resource_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30035__role_override,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30035__service_wildcard,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30036,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30036__broad_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30036__json_seed_above,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30036__precedence_takeover,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30036__resource_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30036__role_override,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30036__service_wildcard,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
